seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_4128	9148	47	N	N	9	*	4128,4185,4179,4179,4179,4192,4184,4182,4182,4183,4183,4197,4847,4848,4849,4849,4855
contig_14279	9148	5	N	N	1	*	*,14279,*
contig_10766	9146	3	N	N	1	*	*,10766,*
contig_16843	9146	7	N	N	1	*	*,16843,*
contig_483	9144	9	N	N	1	*	352,-436,483,-23451,-333
contig_17684	9144	3	N	N	1	*	*,17684,*
contig_8984	9143	3	N	N	1	*	*,8984,*
contig_23797	9143	6	N	N	1	*	*,23797,*
contig_13089	9139	4	N	N	1	*	*,13089,*
contig_6434	9138	5	N	N	1	*	*,6434,*
contig_20735	9138	5	N	N	1	*	*,20735,*
contig_12920	9138	12	N	N	1	*	*,12920,*
contig_873	9136	30	N	N	3	*	791,790,790,790,790,834,813,873
contig_12178	9135	9	N	N	1	*	*,12178,*
contig_10684	9135	6	N	N	1	*	*,10684,*
contig_25629	9134	4	N	N	1	*	*,25629,*
contig_22354	9133	3	N	N	1	*	*,22354,*
contig_22032	9133	3	N	N	1	*	*,22032,*
contig_21621	9132	4	N	N	1	*	*,21621,*
contig_21736	9132	3	N	N	1	*	*,21736,*
contig_13580	9131	5	N	N	1	*	*,13580,*
contig_19612	9130	4	N	N	1	*	*,19612,*
contig_7303	9129	16	N	N	1	*	7303,-10765
contig_6142	9128	9	N	N	1	*	*,6142,*
contig_10121	9122	3	N	N	1	*	*,10121,*
contig_9290	9122	4	N	N	1	*	*,9290,*
contig_9986	9121	6	N	N	1	*	*,9986,*
contig_3565	9121	5	N	N	1	*	*,3565,*
contig_15796	9118	4	N	N	1	*	*,15796,*
contig_20609	9117	3	N	N	1	*	*,20609,*
contig_17856	9116	5	N	N	1	*	*,17856,*
contig_19659	9114	3	N	N	1	*	*,19659,*
contig_9176	9113	10	N	N	1	*	*,9176,*
contig_16075	9113	3	N	N	1	*	*,16075,*
contig_1394	9112	8	N	N	1	*	*,1394,*
contig_12838	9112	9	N	N	1	*	*,12838,*
contig_7904	9108	4	N	N	1	*	*,7904,*
contig_2802	9108	8	N	N	1	*	*,2802,*
contig_18542	9107	5	N	N	1	*	*,18542,*
contig_14399	9105	4	N	N	1	*	*,14399,*
contig_10805	9102	8	N	N	1	*	*,10805,*
contig_20320	9102	8	N	N	2	*	*,20320,*
contig_24470	9099	4	N	N	1	*	*,24470,*
contig_8235	9098	6	N	N	1	*	*,8235,*
contig_21236	9097	3	N	N	1	*	*,21236,*
contig_1247	9097	4	N	N	1	*	*,1247,*
contig_22800	9097	7	N	N	1	*	*,22800,*
contig_7628	9095	6	N	N	1	*	*,7628,*
contig_16216	9095	3	N	N	1	*	*,16216,*
contig_16511	9094	3	N	N	1	*	*,16511,*
contig_9531	9094	4	N	N	1	*	*,9531,*
contig_25821	9088	5	N	N	1	*	*,25821,*
contig_13198	9087	4	N	N	1	*	*,13198,*
contig_8526	9086	9	N	N	1	*	*,8526,*
contig_22523	9085	3	N	N	1	*	*,22523,*
contig_9005	9084	4	N	N	1	*	*,9005,*
contig_6013	9081	4	N	Y	1	126	*,6013,*
contig_19735	9080	3	N	N	1	*	*,19735,*
contig_20475	9079	5	N	N	1	*	*,20475,*
contig_24692	9078	30	N	Y	1	*	24692
contig_22301	9077	5	N	N	1	*	*,22301,*
contig_19320	9077	10	N	N	1	*	*,19320,*
contig_977	9075	5	N	N	1	*	*,977,*
contig_22021	9074	3	N	N	1	*	*,22021,*
contig_13980	9073	5	N	N	1	*	*,13980,*
contig_18027	9072	6	N	N	1	*	*,18027,*
contig_11616	9070	4	N	N	1	*	*,11616,*
contig_21224	9070	3	N	N	1	*	*,21224,*
contig_9273	9070	3	N	N	1	*	*,9273,*
contig_18516	9069	5	N	N	1	*	*,18516,*
contig_2489	9067	8	N	N	1	*	*,2489,*
contig_6976	9067	3	N	N	1	*	*,6976,*
contig_10892	9064	3	N	N	1	*	*,10892,*
contig_15657	9064	5	N	N	1	*	*,15657,*
contig_10945	9062	4	N	N	1	*	*,10945,*
contig_2349	9061	8	N	N	1	*	1254,2349,5602,5601
contig_12680	9060	3	N	N	1	*	*,12680,*
contig_7011	9059	9	N	N	2	*	*,7011,*
contig_17980	9057	4	N	N	1	*	*,17980,*
contig_15318	9057	3	N	N	1	*	*,15318,*
contig_16755	9055	4	N	N	1	*	*,16755,*
contig_24130	9055	7	N	N	1	*	*,24130,*
contig_17726	9054	4	N	N	1	*	*,17726,*
contig_25032	9050	3	N	N	1	*	*,25032,*
contig_11979	9049	7	N	N	1	*	*,11979,*
contig_9458	9047	4	N	N	1	*	*,9458,*
contig_17577	9046	3	N	N	1	*	*,17577,*
contig_11239	9046	3	N	N	1	*	*,11239,*
contig_13602	9046	4	N	N	1	*	*,13602,*
contig_20032	9044	3	N	N	1	*	*,20032,*
contig_16919	9043	3	N	N	1	*	*,16919,*
contig_23322	9043	3	N	N	1	*	*,23322,*
contig_13987	9042	9	N	N	1	*	*,13987,*
contig_22690	9041	4	N	N	1	*	*,22690,*
contig_23829	9041	10	N	N	1	*	*,23829,*
contig_16057	9040	3	N	N	1	*	*,16057,*
contig_15663	9039	8	N	N	1	*	*,15663,*
contig_25406	9038	5	N	N	1	*	*,25406,*
contig_9217	9037	8	N	N	1	*	*,9217,*
contig_21206	9037	4	N	N	1	*	*,21206,*
contig_13780	9035	3	N	N	1	*	*,13780,*
contig_6033	9034	6	N	N	1	*	*,6033,*
contig_19815	9032	3	N	N	1	*	*,19815,*
contig_1823	9032	4	N	N	1	*	*,1823,*
contig_18040	9032	3	N	N	1	*	*,18040,*
contig_16721	9031	4	N	N	1	*	*,16721,*
contig_4231	9031	7	N	N	1	*	*,4231,*
contig_25120	9028	4	N	N	1	*	*,25120,*
contig_8039	9028	4	N	N	1	*	*,8039,*
contig_11062	9028	3	N	N	1	*	*,11062,*
contig_6972	9023	15	N	N	1	*	6972,-6974,6971,9856
contig_5874	9021	4	N	N	1	*	*,5874,*
contig_22904	9020	4	N	N	1	*	*,22904,*
contig_10650	9019	3	N	N	1	*	*,10650,*
contig_5094	9017	4	N	N	1	*	*,5094,*
contig_19172	9014	6	N	N	1	*	*,19172,*
contig_12596	9011	4	N	N	1	*	*,12596,*
contig_12508	9010	4	N	N	1	*	*,12508,*
contig_13603	9009	4	N	N	1	*	*,13603,*
contig_18326	9008	6	N	N	1	*	*,18326,*
contig_23134	9007	5	N	N	1	*	*,23134,*
contig_18795	9007	4	N	N	1	*	*,18795,*
contig_20263	9005	5	N	N	1	*	*,20263,*
contig_10001	9004	3	N	N	1	*	*,10001,*
contig_22382	9004	8	N	N	1	*	*,22382,*
contig_18620	9000	4	N	N	1	*	*,18620,*
contig_20100	8999	3	N	N	1	*	*,20100,*
contig_20535	8998	6	N	N	1	*	*,20535,*
contig_16173	8998	3	N	N	1	*	*,16173,*
contig_17376	8996	3	N	N	1	*	*,17376,*
contig_19704	8995	6	N	N	1	*	*,19704,*
contig_10954	8994	5	N	N	1	*	*,10954,*
contig_25014	8994	12	N	N	1	*	*,25014,*
contig_12864	8993	5	N	N	1	*	*,12864,*
contig_12699	8993	5	N	Y	1	5876	*,12699,*
contig_23815	8990	11	N	N	1	*	*,23815,*
contig_19103	8983	5	N	N	1	*	*,19103,*
contig_22741	8983	5	N	N	1	*	*,22741,*
contig_18814	8980	3	N	N	1	*	*,18814,*
contig_23737	8980	5	N	N	1	*	*,23737,*
contig_17068	8979	4	N	N	1	*	*,17068,*
contig_15470	8979	5	N	N	1	*	*,15470,*
contig_19586	8979	5	N	N	1	*	*,19586,*
contig_21237	8978	3	N	N	1	*	*,21237,*
contig_20854	8978	4	N	N	1	*	*,20854,*
contig_16163	8977	8	N	N	1	*	*,16163,*
contig_25791	8977	5	N	N	1	*	*,25791,*
contig_10710	8974	4	N	N	1	*	*,10710,*
contig_7427	8972	29	N	Y	1	*	7427
contig_9214	8972	3	N	N	1	*	*,9214,*
contig_18396	8969	3	N	N	1	*	*,18396,*
contig_6343	8968	36	N	Y	1	*	6343
contig_9361	8964	5	N	N	1	*	*,9361,*
contig_22808	8964	9	N	N	1	*	*,22808,*
contig_11330	8961	3	N	Y	1	*	11330
contig_13702	8961	7	N	N	1	*	*,13702,*
contig_17310	8960	6	N	N	1	*	*,17310,*
contig_13471	8960	7	N	N	1	*	*,13471,*
contig_7997	8960	13	N	Y	1	6056	*,7997,*
contig_10378	8959	42	N	N	2	*	*,10378,*
contig_3283	8957	4	N	N	1	*	*,3283,*
contig_14427	8957	4	N	N	1	*	*,14427,*
contig_10338	8957	3	N	N	1	*	*,10338,*
contig_24540	8957	9	N	N	1	*	*,24540,*
contig_11263	8954	6	N	N	1	*	*,11263,*
contig_11230	8953	3	N	N	1	*	*,11230,*
contig_17786	8953	4	N	N	1	*	*,17786,*
contig_24701	8953	6	N	N	1	*	*,24701,*
contig_21882	8952	3	N	N	1	*	*,21882,*
contig_22488	8952	7	N	N	1	*	*,22488,*
contig_7603	8952	4	N	N	1	*	*,7603,*
contig_18341	8951	5	N	N	1	*	*,18341,*
contig_22050	8951	4	N	N	1	*	*,22050,*
contig_21618	8950	4	N	N	1	*	*,21618,*
contig_16466	8949	3	N	N	1	*	*,16466,*
contig_24158	8948	14	N	Y	1	*	24158
contig_11695	8946	4	N	N	1	*	*,11695,*
contig_23644	8945	18	Y	N	1	*	23644
contig_21767	8944	3	N	N	1	*	*,21767,*
contig_20672	8942	4	N	N	1	*	*,20672,*
contig_13986	8941	3	N	N	1	*	*,13986,*
contig_10441	8938	4	N	N	1	*	*,10441,*
contig_20991	8937	3	N	N	1	*	*,20991,*
contig_12919	8932	11	N	N	1	*	*,12919,*
contig_13080	8931	5	N	N	1	*	*,13080,*
contig_25514	8931	7	Y	N	1	*	25514
contig_11055	8931	5	N	N	1	*	*,11055,*
contig_10142	8928	32	N	N	1	*	-10139,-10133,-10134,10142,-6803,6067
contig_1495	8928	17	N	Y	1	2332	1495
contig_18209	8928	4	N	N	1	*	*,18209,*
contig_23034	8926	3	N	N	1	*	*,23034,*
contig_15439	8926	5	N	N	1	*	*,15439,*
contig_16964	8925	3	N	N	1	*	*,16964,*
contig_23592	8924	10	N	N	1	*	*,23592,*
contig_14499	8923	3	N	N	1	*	*,14499,*
contig_25449	8923	8	N	N	2	*	*,25449,*
contig_6721	8923	4	N	N	1	*	*,6721,*
contig_24814	8922	3	N	N	1	*	*,24814,*
contig_18597	8922	3	N	N	1	*	*,18597,*
contig_15052	8920	4	N	N	1	*	*,15052,*
contig_3518	8918	4	N	N	1	*	*,3518,*
contig_9695	8918	3	N	N	1	*	*,9695,*
contig_11065	8918	4	N	N	1	*	*,11065,*
contig_18096	8915	6	N	N	1	*	*,18096,*
contig_20856	8914	4	N	N	1	*	*,20856,*
contig_15146	8913	3	N	N	1	*	*,15146,*
contig_13334	8913	3	N	N	1	*	*,13334,*
contig_13112	8913	3	N	N	1	*	*,13112,*
contig_2776	8912	5	N	N	1	*	*,2776,*
contig_23657	8910	7	N	N	1	*	*,23657,*
contig_16635	8910	3	N	N	1	*	*,16635,*
contig_22255	8909	12	N	N	1	*	*,22255,*
contig_3362	8909	93	N	N	4	*	3362,3368,3370
contig_23102	8904	4	N	N	1	*	*,23102,*
contig_5047	8903	5	N	N	1	*	*,5047,*
contig_18179	8903	4	N	N	1	*	*,18179,*
contig_2185	8903	3	N	N	1	*	*,2185,*
contig_23925	8902	4	N	N	1	*	*,23925,*
contig_22108	8900	5	N	N	1	*	*,22108,*
contig_14895	8900	4	N	N	1	*	*,14895,*
contig_21027	8898	3	N	N	1	*	*,21027,*
contig_6129	8895	7	N	N	1	*	*,6129,*
contig_8284	8894	4	N	N	1	*	*,8284,*
contig_10492	8894	4	N	N	1	*	*,10492,*
contig_14094	8894	4	N	N	1	*	*,14094,*
contig_2100	8892	7	N	N	1	*	*,2100,*
contig_22465	8888	3	N	N	1	*	*,22465,*
contig_15803	8888	5	N	N	1	*	*,15803,*
contig_14942	8887	8	N	N	1	*	*,14942,*
contig_11432	8887	3	N	N	1	*	*,11432,*
contig_9021	8881	8	N	N	1	*	*,9021,*
contig_25112	8879	9	N	N	1	*	*,25112,*
contig_3988	8878	5	N	N	1	*	*,3988,*
contig_469	8878	4	N	N	1	*	-372,469,-3691,-3686
contig_8585	8876	3	N	N	1	*	*,8585,*
contig_11297	8872	4	N	N	1	*	*,11297,*
contig_10313	8871	6	N	N	1	*	*,10313,*
contig_7788	8869	3	N	N	1	*	*,7788,*
contig_9351	8867	11	N	N	1	*	*,9351,*
contig_21677	8867	3	N	N	1	*	*,21677,*
contig_17280	8866	5	N	N	1	*	*,17280,*
contig_2708	8864	33	N	N	1	*	*,2708,*
contig_24159	8864	4	N	N	1	*	*,24159,*
contig_22045	8863	3	N	N	1	*	*,22045,*
contig_6944	8861	14	N	N	1	*	-6943,-6941,-6942,-6941,6944,-8120,-8116,-8115,-8114
contig_10056	8859	6	N	N	1	*	*,10056,*
contig_18689	8859	3	N	N	1	*	*,18689,*
contig_23828	8857	3	N	N	1	*	*,23828,*
contig_23432	8854	19	N	N	4	*	*,23432,*
contig_15129	8853	5	N	N	1	*	*,15129,*
contig_10765	8852	26	N	Y	1	*	10765
contig_9211	8851	4	N	N	1	*	*,9211,*
contig_23937	8850	9	N	N	1	*	*,23937,*
contig_20601	8849	3	N	N	1	*	*,20601,*
contig_20337	8848	6	N	N	1	*	*,20337,*
contig_22040	8848	5	N	N	1	*	*,22040,*
contig_25931	8847	4	Y	N	1	*	25931
contig_23486	8846	6	N	N	1	*	*,23486,*
contig_24496	8846	23	N	N	1	*	3858,24496
contig_16289	8845	4	N	N	1	*	*,16289,*
contig_19472	8839	3	N	N	1	*	*,19472,*
contig_22784	8838	5	N	N	1	*	*,22784,*
contig_15898	8838	3	N	N	1	*	*,15898,*
contig_20405	8837	3	N	N	1	*	*,20405,*
contig_9162	8837	4	N	N	1	*	*,9162,*
contig_16694	8835	3	N	N	1	*	*,16694,*
contig_13113	8833	6	N	N	1	*	*,13113,*
contig_22954	8832	7	N	N	1	*	*,22954,*
contig_23020	8830	3	N	N	1	*	*,23020,*
contig_14491	8830	4	N	N	1	*	*,14491,*
contig_2123	8830	3	N	N	1	*	2123,-2079
contig_22037	8829	15	Y	N	1	*	22037
contig_12978	8828	6	N	N	1	*	*,12978,*
contig_16341	8828	3	N	N	1	*	*,16341,*
contig_16097	8825	4	N	N	1	*	*,16097,*
contig_25063	8824	43	N	Y	2	5978	*,25063,*
contig_16999	8822	6	N	N	1	*	*,16999,*
contig_9247	8822	4	N	N	1	*	*,9247,*
contig_18088	8821	3	N	N	1	*	*,18088,*
contig_12010	8818	4	N	N	1	*	*,12010,*
contig_21202	8817	3	N	N	1	*	*,21202,*
contig_6591	8815	3	N	N	1	*	*,6591,*
contig_9504	8814	5	N	N	1	*	*,9504,*
contig_19450	8813	6	N	N	1	*	*,19450,*
contig_12409	8812	4	N	N	1	*	*,12409,*
contig_4720	8811	8	N	N	1	*	*,4720,*
contig_12643	8811	4	N	N	1	*	*,12643,*
contig_17479	8806	4	N	N	1	*	*,17479,*
contig_9404	8804	8	N	N	1	*	*,9404,*
contig_18074	8802	3	N	N	1	*	*,18074,*
contig_10580	8801	6	N	Y	1	*	10580,*
contig_19000	8800	3	N	N	1	*	*,19000,*
contig_21100	8800	4	N	N	1	*	*,21100,*
contig_9929	8797	10	N	N	1	*	*,9929,*
contig_9391	8794	6	N	N	1	*	*,9391,*
contig_15797	8790	6	N	N	1	*	*,15797,*
contig_5836	8789	9	N	N	1	*	*,5836,*
contig_6897	8789	6	N	Y	2	*	*,6897
contig_14323	8786	5	N	N	1	*	*,14323,*
contig_7421	8785	9	N	N	1	*	*,7421,*
contig_4007	8783	10	N	N	1	*	*,4007,*
contig_14783	8783	4	N	N	1	*	*,14783,*
contig_571	8782	5	N	N	1	*	*,571,*
contig_23383	8779	3	N	N	1	*	*,23383,*
contig_24776	8779	6	N	N	1	*	*,24776,*
contig_14694	8779	4	N	N	1	*	*,14694,*
contig_23333	8778	4	N	N	1	*	*,23333,*
contig_14248	8777	12	N	Y	1	5830	*,14248,*
contig_23140	8777	5	N	N	1	*	*,23140,*
contig_25031	8776	4	N	N	1	*	*,25031,*
contig_15377	8776	4	N	N	1	*	*,15377,*
contig_25602	8775	4	N	N	1	*	*,25602,*
contig_11669	8775	4	N	N	1	*	*,11669,*
contig_11864	8775	15	N	Y	1	*	11864,*
contig_13619	8775	3	N	N	1	*	*,13619,*
contig_19530	8775	3	N	N	1	*	*,19530,*
contig_23026	8774	4	N	N	1	*	*,23026,*
contig_6924	8773	13	N	N	1	*	*,6924,*
contig_13457	8772	5	N	N	1	*	*,13457,*
contig_17509	8772	8	N	N	2	*	*,17509,*
contig_5881	8771	5	N	N	1	*	*,5881,*
contig_10621	8771	10	N	N	1	*	*,10621,*
contig_21293	8769	5	N	N	1	*	*,21293,*
contig_11640	8768	3	N	N	1	*	*,11640,*
contig_10093	8767	4	N	N	1	*	*,10093,*
contig_9466	8767	6	N	N	1	*	9466,*
contig_3511	8766	5	N	N	1	*	*,3511,*
contig_20110	8766	4	N	N	1	*	*,20110,*
contig_23227	8761	3	N	N	1	*	*,23227,*
contig_3208	8759	10	N	N	1	*	3201,3203,3208,3210,3210,3210,3211,3225,3221
contig_5342	8758	7	N	N	1	*	*,5342,*
contig_15641	8756	4	N	N	1	*	*,15641,*
contig_12089	8756	4	N	N	1	*	*,12089,*
contig_23668	8756	20	N	Y	1	*	23668
contig_3117	8754	4	N	N	1	*	*,3117,*
contig_10390	8753	4	N	N	1	*	*,10390,*
contig_2146	8751	9	N	N	1	*	*,2138,2142,2146,2153,2153,2153,2154,2155,2156,2157,2157
contig_12038	8750	5	N	N	1	*	*,12038,*
contig_12262	8750	4	N	N	1	*	3789,12262,-2923
contig_22643	8748	6	N	N	1	*	*,22643,*
contig_21329	8748	4	N	N	1	*	*,21329,*
contig_23036	8748	4	N	N	1	*	*,23036,*
contig_4635	8748	3	N	N	1	*	*,4635,*
contig_10685	8747	4	N	N	1	*	*,10685,*
contig_15521	8747	11	N	N	1	*	*,15521,*
contig_5286	8746	6	N	N	1	*	*,5286,*
contig_12701	8746	6	N	N	1	*	*,12701,*
contig_11404	8744	5	N	N	1	*	*,11404,*
contig_4131	8743	15	N	N	1	*	4131,4179,4179,4179,4179,4181,4193,4204
contig_12573	8741	6	N	N	1	*	*,12573,*
contig_17095	8741	4	N	N	1	*	*,17095,*
contig_4370	8741	12	N	N	1	*	*,4370,*
contig_20055	8740	3	N	N	1	*	*,20055,*
contig_21014	8736	4	N	N	1	*	*,21014,*
contig_23899	8735	6	N	N	1	*	*,23899,*
contig_22910	8734	8	N	N	1	*	*,22910,*
contig_10021	8733	4	N	N	1	*	*,10021,*
contig_18135	8732	5	N	N	1	*	*,18135,*
contig_9289	8731	6	N	N	1	*	*,9289,*
contig_24030	8731	9	N	N	1	*	*,24030,*
contig_22059	8730	4	N	N	1	*	*,22059,*
contig_13086	8730	3	N	N	1	*	*,13086,*
contig_24686	8729	28	N	N	1	*	*,24686,*
contig_23985	8728	9	N	N	1	*	*,23985,*
contig_23453	8727	16	N	N	1	*	23453,-3737,-3723,-2059
contig_16711	8727	7	N	N	1	*	*,16711,*
contig_16650	8726	7	N	N	1	*	*,16650,*
contig_2417	8720	16	N	N	1	*	2417
contig_11045	8717	4	N	N	1	*	*,11045,*
contig_7565	8716	7	N	N	1	*	*,7565,*
contig_12625	8715	12	N	N	1	*	*,12625,*
contig_8441	8715	5	N	N	1	*	*,8441,*
contig_7288	8714	5	N	N	1	*	*,7288,*
contig_20232	8710	5	N	N	1	*	*,20232,*
contig_8057	8709	13	Y	N	1	*	8057
contig_2859	8707	4	N	N	1	*	*,2859,*
contig_19228	8705	3	N	N	1	*	*,19228,*
contig_6213	8704	5	N	N	1	*	*,6213,*
contig_9011	8704	3	N	N	1	*	*,9011,*
contig_10449	8704	3	N	N	1	*	*,10449,*
contig_25543	8703	9	N	N	1	*	*,25543,*
contig_18203	8702	3	N	N	1	*	*,18203,*
contig_15760	8701	11	N	N	1	*	*,15760,*
contig_24775	8700	8	N	N	1	*	*,24775,*
contig_15305	8700	3	N	N	1	*	*,15305,*
contig_14568	8699	5	N	N	1	*	*,14568,*
contig_15253	8697	4	N	N	1	*	*,15253,*
contig_11092	8697	6	N	N	1	*	*,11092,*
contig_10408	8696	5	N	N	1	*	*,10408,*
contig_22000	8694	18	Y	N	1	*	22000
contig_21006	8694	6	N	N	1	*	*,21006,*
contig_21697	8693	4	N	N	1	*	*,21697,*
contig_16877	8692	4	N	N	1	*	*,16877,*
contig_6535	8689	7	N	N	1	*	*,6535,*
contig_13699	8689	4	N	N	1	*	*,13699,*
contig_14880	8688	3	N	Y	1	5186	*,14880,*
contig_71	8688	4	N	N	1	*	*,71,*
contig_15826	8686	3	N	N	1	*	*,15826,*
contig_10801	8685	17	N	N	1	*	10801
contig_24879	8679	4	N	N	1	*	*,24879,*
contig_18715	8676	4	N	N	1	*	*,18715,*
contig_17259	8675	3	N	N	1	*	*,17259,*
contig_25735	8675	7	N	N	1	*	*,25735,*
contig_17560	8675	3	N	N	1	*	*,17560,*
contig_10783	8674	5	N	N	1	*	*,10783,*
contig_12278	8674	12	N	N	1	*	*,12278,*
contig_16019	8672	3	N	N	1	*	*,16019,*
contig_12708	8672	7	N	N	1	*	*,12708,*
contig_8508	8671	5	N	N	1	*	*,8508,-23498
contig_15429	8671	4	N	N	1	*	*,15429,-15432
contig_24731	8671	6	N	N	1	*	*,24731,*
contig_9979	8671	4	N	N	1	*	*,9979,*
contig_10968	8671	6	N	N	1	*	*,10968,*
contig_19227	8670	3	N	N	1	*	*,19227,*
contig_24986	8669	8	N	N	1	*	*,24986,*
contig_5301	8669	7	N	N	1	*	*,5301,*
contig_928	8669	7	N	N	1	*	*,928,*
contig_4452	8669	10	N	N	1	*	*,4452,*
contig_10345	8667	4	N	N	1	*	*,10345,*
contig_11962	8667	6	N	N	1	*	*,11962,*
contig_12378	8666	4	N	N	1	*	*,12378,*
contig_9304	8666	4	N	N	1	*	*,9304,*
contig_16942	8666	3	N	N	1	*	*,16942,*
contig_11104	8665	6	N	N	1	*	*,11104,*
contig_14261	8665	5	N	N	1	*	*,14261,*
contig_13481	8663	3	N	N	1	*	*,13481,*
contig_2172	8663	4	N	N	1	*	*,2172,*
contig_18427	8663	4	N	N	1	*	*,18427,*
contig_18969	8662	4	N	N	1	*	*,18969,*
contig_10947	8662	3	N	N	1	*	*,10947,*
contig_21497	8662	3	N	N	1	*	*,21497,*
contig_15965	8661	5	N	N	1	*	*,15965,*
contig_11702	8659	5	N	N	1	*	*,11702,*
contig_20473	8658	8	N	N	1	*	*,20473,*
contig_16981	8657	4	N	N	1	*	*,16981,*
contig_10315	8655	4	N	N	1	*	*,10315,*
contig_6945	8654	7	N	N	1	*	-6943,-6941,6945,-23801
contig_1876	8653	11	N	N	1	*	*,1876,*
contig_25173	8652	4	N	N	1	*	*,25173,*
contig_18487	8650	3	N	N	1	*	*,18487,*
contig_23197	8650	5	N	N	1	*	*,23197,*
contig_20727	8649	3	N	N	1	*	*,20727,*
contig_5017	8649	4	N	N	1	*	*,5017,*
contig_16273	8647	3	N	N	1	*	*,16273,*
contig_22299	8647	5	N	N	1	*	*,22299,*
contig_12415	8646	3	N	N	1	*	*,12415,*
contig_24367	8644	4	N	N	1	*	*,24367,*
contig_14155	8642	3	N	N	1	*	*,14155,*
contig_24360	8641	9	N	N	1	*	*,24360,*
contig_11994	8641	10	N	N	1	*	*,11994,*
contig_3683	8641	6	N	N	1	*	*,3683,*
contig_2130	8641	4	N	N	1	*	*,2130,*
contig_6838	8640	9	N	N	1	*	*,6838,*
contig_16990	8639	3	N	N	1	*	*,16990,*
contig_21761	8639	11	N	N	1	*	*,21761,*
contig_13269	8638	3	N	N	1	*	*,13269,*
contig_25285	8638	6	N	Y	1	*	25285,*
contig_15729	8638	3	N	N	1	*	*,15729,*
contig_11751	8637	4	N	N	1	*	*,11751,*
contig_11701	8632	6	N	N	1	*	*,11701,*
contig_5841	8632	6	N	N	1	*	*,5841,*
contig_4867	8631	17	N	N	1	*	-4858,-4853,-4852,4867,15531,15532,-4204
contig_14960	8631	3	N	N	1	*	*,14960,*
contig_15128	8630	3	N	N	1	*	*,15128,*
contig_13929	8630	8	N	N	1	*	*,13929,*
contig_23366	8628	3	N	N	1	*	*,23366,*
contig_16089	8627	10	N	N	2	*	*,16089,*
contig_19008	8626	6	N	N	1	*	*,19008,*
contig_24451	8626	6	N	N	1	*	*,24451,*
contig_11361	8625	6	N	N	1	*	*,11361,*
contig_11970	8623	4	N	N	1	*	*,11970,*
contig_22367	8623	8	N	N	1	*	*,22367,*
contig_13836	8621	7	N	N	1	*	*,13836,*
contig_7818	8618	4	N	N	1	*	*,7818,*
contig_8685	8617	5	N	N	1	*	*,8685,*
contig_18115	8615	4	N	N	1	*	*,18115,*
contig_12955	8614	6	N	N	1	*	*,12955,*
contig_24194	8611	9	N	N	1	*	*,24194,*
contig_13585	8610	3	N	N	1	*	*,13585,*
contig_5006	8609	13	N	N	1	*	5006,-2439
contig_19201	8609	4	N	N	1	*	*,19201,*
contig_11724	8609	5	N	N	1	*	*,11724,*
contig_18285	8608	4	N	N	1	*	*,18285,*
contig_14516	8608	3	N	N	1	*	*,14516,*
contig_3571	8608	4	N	N	1	*	*,3571,*
contig_13174	8606	5	N	N	1	*	*,13174,*
contig_17808	8606	8	N	N	1	*	*,17808,*
contig_22794	8606	6	N	N	1	*	*,22794,*
contig_6144	8601	28	N	N	1	*	*,6144,*
contig_4563	8600	8	N	N	1	*	*,4563,*
contig_15213	8600	3	N	N	1	*	*,15213,*
contig_19673	8598	4	N	N	1	*	*,19673,*
contig_22264	8596	5	N	N	1	*	*,22264,*
contig_14470	8595	5	N	N	1	*	*,14470,*
contig_13967	8593	3	N	N	1	*	*,13967,*
contig_6518	8592	5	N	N	1	*	*,6518,*
contig_22293	8591	3	N	N	1	*	*,22293,*
contig_10683	8591	4	N	N	1	*	*,10683,*
contig_20269	8590	6	N	N	1	*	*,20269,*
contig_21065	8586	4	N	N	1	*	*,21065,*
contig_22482	8585	7	Y	N	1	*	22482
contig_935	8585	7	N	N	1	*	*,935,*
contig_18216	8585	4	N	N	1	*	*,18216,*
contig_9717	8584	14	N	N	1	*	*,9717,*
contig_13593	8583	3	N	N	1	*	*,13593,*
contig_10695	8581	4	N	N	1	*	*,10695,*
contig_5364	8580	6	N	N	1	*	*,5364,*
contig_18318	8579	5	N	N	1	*	7706,18318,-6576,-24183,*
contig_17846	8578	4	N	N	1	*	*,17846,*
contig_24044	8578	20	N	N	1	*	*,24044,*
contig_6459	8577	45	N	Y	2	*	6459,*
contig_13249	8577	6	N	N	1	*	*,13249,*
contig_3877	8576	8	N	Y	1	*	*,3877
contig_11995	8575	6	N	N	1	*	*,11995,*
contig_15725	8574	3	N	N	1	*	*,15725,*
contig_6923	8573	42	N	N	2	*	6923,-25726,-18417
contig_24991	8572	5	N	N	1	*	*,24991,*
contig_16205	8570	5	N	N	1	*	*,16205,*
contig_2455	8569	66	N	Y	2	*	2455
contig_8413	8566	3	N	N	1	*	*,8413,*
contig_14467	8566	5	N	N	1	*	*,14467,*
contig_3649	8565	4	N	N	1	*	*,3649,*
contig_16403	8562	4	N	N	1	*	*,16403,*
contig_1524	8559	18	N	Y	1	4142	1524
contig_3491	8559	3	N	N	1	*	*,3491,*
contig_21247	8558	7	N	N	1	*	*,21247,*
contig_21831	8557	3	N	N	1	*	*,21831,*
contig_14438	8557	3	N	N	1	*	*,14438,*
contig_10115	8556	4	N	N	1	*	*,10115,*
contig_13342	8555	4	N	N	1	*	*,13342,*
