contigName	contigLen	totalAvgDepth	1_cov.bam	1_cov.bam-var	2_cov.bam	2_cov.bam-var
contig_6712	79060	7.87368	7.87368	7.7549	6.6424	35.9807
contig_24752	14576	11.0425	11.0425	14.3365	8.18869	15.9526
contig_20289	3056	3.18135	3.18135	3.48002	1.20509	8.1638
contig_942	9633	5.9381	5.9381	33.2582	14.8755	421.29
contig_24330	10252	2.70115	2.70115	0.775265	2.12631	3.00039
contig_9503	1452	2.45776	2.45776	0.289918	2.4831	4.21306
contig_20907	3595	0.982583	0.982583	0.0171189	2.26386	7.99333
contig_9557	11455	20.8417	20.8417	141.753	51.0361	781.666
contig_21090	79104	12.7385	12.7385	9.52356	5.59941	11.1667
contig_13950	6154	4.32395	4.32395	0.836071	3.77065	6.73076
contig_2486	5879	3.56834	3.56834	4.18802	2.6029	4.84382
contig_13523	3042	3.62241	3.62241	0.844588	0.719571	1.04033
contig_21412	3752	3.56691	3.56691	0.56162	0.553026	0.666042
contig_18767	6748	2.49955	2.49955	0.330071	5.85784	17.2697
contig_16796	4068	2.92624	2.92624	0.481944	2.78663	5.39141
contig_14460	4859	3.77681	3.77681	2.6343	2.21873	3.9546
contig_13944	15044	2.74574	2.74574	0.82147	5.26447	16.4305
contig_7684	30864	21.4568	21.4568	183.999	24.4985	266.731
contig_8008	1459	2.03438	2.03514	0.403955	0	0
contig_1458	102902	6.81488	6.81488	6.2195	19.1826	114.505
contig_25916	14534	2.61888	2.61888	0.579155	4.49778	8.69601
contig_11463	2338	2.61837	2.61837	0.290052	1.25	1.27218
contig_5515	3746	5.64016	5.64016	4.71391	5.97942	16.7424
contig_6490	21393	6.41755	6.41755	5.43102	9.48538	29.1289
contig_19020	5440	3.05803	3.05803	2.78222	2.64159	17.1677
contig_17100	13486	2.73995	2.73995	1.57778	8.76605	39.6797
contig_20246	5011	3.44291	3.44291	1.33486	2.072	3.35038
contig_13105	33784	6.34043	6.34043	4.80661	10.4571	19.4994
contig_6018	6943	3.29383	3.29383	1.51525	3.99691	7.19593
contig_23600	31762	4.54271	4.54271	3.47751	3.94179	15.721
contig_19713	9509	9.23785	9.23785	4.6519	7.24415	10.7346
contig_8762	11161	4.70348	4.70348	1.99188	5.42385	15.1963
contig_11875	12532	4.43604	4.43604	2.95519	4.93192	9.65912
contig_13783	4650	2.46933	2.46933	0.591849	16.4687	33.7475
contig_3681	1415	1.58656	1.58656	0.252192	0.182609	0.149376
contig_1070	12121	54.6403	54.6403	48.2356	113.469	313.242
contig_5103	68959	4.84663	4.84663	5.15332	5.72613	21.5673
contig_14344	11651	4.17016	4.17016	1.28805	8.75811	17.5738
contig_2798	4691	17.0709	17.0709	5.4936	9.16803	18.8721
contig_8532	7571	2.26708	2.26708	0.707362	1.392	2.11841
contig_10295	4751	4.32515	4.32515	0.723828	2.79092	4.83704
contig_13053	13381	2.61394	2.61394	0.285988	2.91142	10.3829
contig_19040	3249	3.44466	3.44466	0.270251	5.81381	7.55045
contig_7006	13666	11.0784	11.0784	39.1203	23.6553	379.575
contig_477	21647	7.93981	7.93981	20.0969	23.6721	204.399
contig_25609	16229	6.99701	6.99701	8.69339	10.7535	19.8044
contig_13874	5870	2.46171	2.46171	1.31553	7.85227	31.4449
contig_24521	18934	8.23563	8.23563	2.48424	16.6325	56.9961
contig_23078	5187	3.25392	3.25392	0.37811	1.89557	2.74392
contig_13551	1578	5.88445	5.88445	0.121889	13.6204	3.63859
contig_25914	5074	3.01929	3.01929	1.37988	5.79163	9.38108
contig_3183	4513	4.31973	4.31973	0.648079	2.82283	9.23157
contig_8769	6862	6.9331	6.9331	1.39818	13.6374	27.4106
contig_7246	1304	3.62132	3.62132	2.27538	6.52946	14.3534
contig_14470	7861	3.99235	3.99235	2.26955	5.11425	23.0096
contig_19997	7348	4.15991	4.15991	1.99873	4.71214	11.6468
contig_12655	27037	3.78618	3.78618	1.81656	4.73504	6.98115
contig_18395	56757	13.602	13.602	11.8261	14.5628	26.0661
contig_15520	2846	8.58791	8.58791	5.28363	14.8687	42.2787
contig_21795	2460	4.58268	4.58268	2.17918	12.1619	13.9357
contig_12605	132297	9.20402	9.20402	8.59359	19.7406	40.2326
contig_12527	2226	4.79239	4.79239	1.47543	1.36994	2.86263
contig_7643	15482	4.07846	4.07853	3.60123	3.17832	15.8598
contig_10820	15813	4.99196	4.99196	4.29589	5.84907	14.2718
contig_8370	54228	2.74013	2.74013	2.02974	5.76843	10.1103
contig_23595	20377	9.47422	9.47422	20.1487	13.0643	44.3279
contig_7425	20934	20.5731	20.5731	203.027	27.8195	535.081
contig_14629	6080	3.57757	3.57757	2.39033	1.07032	1.42375
contig_17520	3600	3.06435	3.06435	0.33625	2.87623	6.63548
contig_3157	1871	9.48635	9.48635	2.99296	20.5171	55.0905
contig_20104	2758	2.37193	2.37193	0.340308	6.02837	4.28145
contig_501	9442	5.06048	5.06048	5.3928	39.1656	3575.33
contig_3771	1775	2.97662	2.97662	0.0253143	4.91508	1.97925
contig_24205	3708	3.01546	3.01546	1.07905	3.1217	8.26701
contig_3595	10979	5.78013	5.78022	2.67054	5.93425	11.2019
contig_23739	5636	9.22621	9.22621	12.84	13.6097	59.0931
contig_25799	25600	5.37273	5.37273	5.29367	3.76747	5.03327
contig_17148	8400	5.59309	5.59309	9.52899	6.51927	16.6614
contig_17466	6504	1.89156	1.89156	0.619592	3.03163	8.75311
contig_2027	14344	13.0199	13.0199	24.6628	9.5112	69.5694
contig_19652	3617	2.32478	2.32478	0.491136	3.24084	7.33412
contig_3876	5434	7.26476	7.26476	1.59693	5.89459	7.35826
contig_10124	10992	6.17506	6.17506	8.92531	5.38969	18.9266
contig_21576	2204	1.85102	1.85102	0.556472	3.65969	10.5216
contig_13777	33623	3.02348	3.02348	1.49441	5.76229	10.8945
contig_9782	18723	4.79513	4.79513	3.09712	8.16373	26.5291
contig_23264	23569	5.63312	5.63312	5.34933	8.90602	16.0273
contig_24315	11359	4.09983	4.09983	4.20923	7.26434	11.0316
contig_8049	4969	2.78855	2.78855	0.493459	3.0498	3.13096
contig_6444	30997	5.56796	5.56796	7.81962	9.72172	25.5522
contig_12661	7767	2.95523	2.95523	0.827438	5.4318	14.3875
contig_14943	6421	2.57917	2.57917	1.16625	2.68952	2.3217
contig_25508	5727	3.08284	3.08284	0.731987	4.03389	5.31325
contig_12121	19265	5.17782	5.17782	5.34698	9.53476	13.3683
contig_15700	7905	5.80851	5.80851	10.8634	2.16054	8.24819
contig_4018	19140	4.45961	4.45961	3.74363	8.58299	17.7948
contig_3238	11864	32.0548	32.0549	468.779	39.3443	962.766
contig_20689	2673	2.09512	2.09512	0.112281	2.92786	2.85283
contig_17208	2665	4.57455	4.57455	3.24533	2.97893	4.73582
contig_20489	3064	3.45504	3.45504	0.263861	7.72478	29.7203
contig_23364	3090	2.81395	2.81395	0.225658	2.86122	2.9933
contig_20881	4193	1.22879	1.22879	0.20569	5.06851	5.28208
contig_8712	1692	19.7023	19.7023	5.95998	76.0603	428.771
contig_17748	1573	6.26423	6.26423	1.73746	14.9023	20.5989
contig_14886	4113	2.42089	2.42089	0.555779	0.852889	0.916048
contig_23540	10976	3.85516	3.85516	2.99175	3.14345	4.19088
contig_9424	1592	1.19903	1.19903	0.768838	2.03259	10.3148
contig_4577	11310	5.61738	5.61738	5.35432	7.12097	9.99137
contig_11993	1671	3.25444	3.25444	0.345089	7.89152	8.50594
contig_19368	2470	1.9181	1.9181	0.330507	0.222414	0.34378
contig_21607	2303	3.08314	3.08314	0.308611	3.23827	3.18339
contig_13154	11320	5.00475	5.00483	6.0878	3.75443	9.83818
contig_7135	12698	4.47498	4.47498	2.67616	3.32427	8.29939
contig_7703	1415	1.59289	1.59289	0.251056	5.05375	20.1507
contig_20035	7394	3.52015	3.52015	1.28627	5.10077	10.7221
contig_13081	5246	3.22155	3.22155	0.696132	0.403061	0.535437
contig_18994	7153	3.46052	3.46052	1.82109	4.10467	4.77103
contig_14966	44082	216.082	216.082	303.26	456.592	2132.04
contig_24872	12554	6.17599	6.17599	12.6653	8.23339	18.4869
contig_24544	14681	6.48854	6.48854	8.55712	8.70814	25.8802
contig_8950	64728	7.91127	7.91127	10.0863	9.53654	16.6046
contig_18068	6184	2.65993	2.65993	2.88719	3.27875	7.7075
contig_22181	7790	6.52134	6.52134	9.34212	6.22133	14.3642
contig_11752	64063	4.434	4.434	4.07673	5.57448	13.7264
contig_5606	1527	11.2193	11.22	3.42468	43.9463	58.7516
contig_11557	13709	3.57371	3.57371	3.20765	6.46523	16.2786
contig_13706	3049	4.89445	4.89479	4.16315	19.0524	23.3148
contig_23774	47321	36.9576	36.9576	65.6573	30.0807	141.475
contig_24654	11236	4.25302	4.25302	5.12075	4.33682	7.76217
contig_20987	2282	1.55722	1.55722	0.254346	3.00469	3.06333
contig_17635	14202	2.70104	2.70104	0.701694	1.19663	1.48224
contig_24739	27294	91.8109	91.8109	2759.42	94.5702	1647.73
contig_14231	6322	2.57858	2.57858	0.853825	3.41299	3.39937
contig_10654	4046	3.52849	3.52849	1.86728	12.1176	27.6647
contig_19910	2179	2.84771	2.84771	0.704119	10.5318	119.938
contig_7872	6002	3.12474	3.12474	7.02673	5.43917	43.4772
contig_20991	8864	2.05371	2.05371	0.0795141	0.0685104	0.118222
contig_3327	10623	3.12241	3.12241	2.13073	1.88657	3.96117
contig_22166	17060	4.36824	4.36824	2.34994	5.53306	9.97128
contig_5564	37781	7.74688	7.74688	40.0551	7.83463	111.426
contig_1596	5145	8.45546	8.45546	3.59124	7.08609	14.8653
contig_8563	45450	7.91402	7.91402	12.6224	6.07433	14.0863
contig_1365	1164	2.1854	2.1854	0.709909	7.62821	27.6869
contig_12827	40245	4.58107	4.58107	3.96362	4.76573	7.92558
contig_23889	6215	4.92514	4.92514	2.74535	8.9507	14.477
contig_20788	18038	3.45343	3.45343	1.76782	2.72859	5.42819
contig_8167	15978	3.79896	3.79896	4.65872	2.20906	5.88046
contig_22557	10955	5.99278	5.99278	10.5602	3.31328	7.75652
contig_4707	12879	9.01658	9.01658	25.0783	25.2488	546.403
contig_1450	17208	6.62358	6.62358	9.56236	2.59761	6.2937
contig_8249	2982	5.26342	5.26342	4.99236	5.49541	15.3485
contig_20836	105098	11.9756	11.9756	11.2397	9.311	13.906
contig_24715	26039	6.57353	6.57353	3.57411	6.12588	8.82117
contig_18537	2171	3.4191	3.4191	0.701997	22.099	543.86
contig_5320	30707	5.13205	5.13205	3.20062	8.36257	33.5995
contig_23719	15541	42.0802	42.0802	51.405	41.4676	70.537
contig_20418	2538	3.75712	3.75712	0.914602	1.23367	0.546124
contig_7141	8340	4.56288	4.56288	2.68979	1.41355	3.60363
contig_1626	114141	18.0514	18.0514	66.9109	17.5137	108.054
contig_21967	7327	5.11147	5.11147	2.12882	4.05991	5.80246
contig_3317	7705	6.09543	6.09543	5.70342	10.3212	125.149
contig_8609	17002	7.01578	7.01578	13.8706	18.1037	105.61
contig_16531	4778	3.09356	3.09356	0.440586	1.09788	1.50568
contig_1464	1058	0.964758	0.964758	0.0340375	1.95485	10.7642
contig_24857	23046	5.10727	5.10727	1.76457	9.41094	17.2378
contig_2382	6259	7.04109	7.04109	1.93176	3.01653	5.4811
contig_11085	7073	5.7491	5.7491	5.27912	3.13867	6.57564
contig_25088	45997	5.5894	5.5894	3.6916	10.7524	18.3823
contig_651	8391	5.66473	5.66473	2.64654	4.34959	5.17653
contig_16955	2516	2.50338	2.50338	0.729573	7.62806	15.3813
contig_7795	16639	48.2061	48.2061	122.607	78.6636	196.374
contig_876	69570	5.80027	5.80027	7.90516	6.66229	73.3547
contig_15812	2527	2.99748	2.99748	0.147296	1.76651	3.68832
contig_25141	12958	5.91615	5.91615	6.66004	2.35095	4.15205
contig_18131	7327	3.86805	3.86805	2.20964	0.885607	1.49784
contig_3965	14743	13.6366	13.6366	23.5547	34.0074	245.427
contig_17363	24621	3.47918	3.47918	2.92337	4.05639	7.63423
contig_1857	15793	3.95468	3.95468	5.15264	3.52087	7.87797
contig_18432	2764	2.22609	2.22609	0.271482	5.02601	15.8487
contig_16352	12436	2.8224	2.8224	0.580736	1.39492	2.26069
contig_18205	5025	2.03015	2.03015	0.437918	4.37703	10.5873
contig_25770	35042	4.92196	4.92196	2.12401	4.54445	7.08247
contig_13909	1612	1.17031	1.171	0.778401	6.28523	94.6941
contig_19410	30834	3.52989	3.52989	2.1303	4.06433	9.21522
contig_25556	12047	3.69589	3.69589	2.36387	4.0833	6.39152
contig_20171	4556	4.40104	4.40104	1.37431	0.986382	1.80684
contig_10622	2322	4.50506	4.50552	0.603839	2.87707	4.48099
contig_6966	2525	7.04842	7.04842	6.42271	63.0211	385.61
contig_11222	9580	3.05578	3.05578	0.864634	1.82375	3.23157
contig_4960	39970	7.64696	7.64696	11.1547	16.0324	133.857
contig_13329	2403	3.01642	3.01642	2.03213	3.65779	9.12748
contig_10947	8357	2.96259	2.96259	2.192	7.2967	19.0021
contig_22363	22124	3.90389	3.90389	1.69888	5.68572	12.0613
contig_21451	2381	2.73061	2.73061	1.19332	2.34424	2.60881
contig_10498	45793	4.21651	4.21651	5.76814	4.71049	11.9147
contig_14638	2660	1.14183	1.14183	0.690921	2.50319	2.03406
contig_24823	25405	6.12287	6.12287	6.06471	4.27036	13.7389
contig_20980	2493	3.65813	3.65813	2.00987	3.73239	5.67417
contig_23757	56962	6.2481	6.2481	6.43046	8.55207	13.0601
contig_9608	21626	8.92201	8.92201	24.0991	23.1622	803.037
contig_5748	17467	5.99873	5.99873	4.01831	4.02212	7.63072
contig_22282	7748	9.35443	9.35443	18.0301	7.14004	12.9012
contig_6293	3004	5.79888	5.79888	1.41066	10.8416	28.1489
contig_19670	13476	3.55651	3.55651	1.93833	4.30054	6.01007
contig_10619	10575	2.49803	2.49803	0.786095	1.8964	4.33839
contig_8310	15107	4.31089	4.31096	1.33114	2.63101	11.9938
contig_16702	10630	4.14914	4.14914	2.82321	6.23855	177.447
contig_18827	10648	2.70718	2.70718	0.956262	2.47161	2.47072
contig_24617	13925	2.47877	2.47877	1.34248	4.11267	10.0616
contig_11531	28804	6.67352	6.67352	4.65847	4.32634	7.65853
contig_19943	2480	2.55708	2.55708	2.31656	5.3073	64.1907
contig_13952	30467	5.27991	5.27991	2.85775	7.64663	11.8721
contig_14788	11841	5.68027	5.68027	14.6144	7.24899	29.9794
contig_18728	15314	3.31067	3.31067	2.95176	5.73806	13.8711
contig_7354	9252	4.61536	4.61536	3.28742	6.24555	14.2142
contig_3342	1122	5.84465	5.84465	1.6679	19.6553	33.5711
contig_22170	17191	5.43912	5.43912	4.77776	10.1547	18.3168
contig_17765	13602	4.89221	4.89221	7.05417	5.25989	10.2277
contig_15074	21949	4.43465	4.43465	3.1014	4.56943	7.10357
contig_17293	11188	3.17802	3.17802	1.07627	2.61243	4.95241
contig_7870	2080	2.97824	2.97824	0.315762	5.6171	10.5651
contig_4260	2554	2.44884	2.44884	0.716096	4.00624	3.58345
contig_24563	5397	4.25901	4.25901	2.1813	1.08672	1.30186
contig_9968	1997	2.56199	2.56199	0.259288	0.325934	0.337931
contig_1454	5171	6.88289	6.88289	5.46477	1.85879	3.15512
contig_18337	3798	7.54496	7.54496	1.87399	2.22697	1.7922
contig_17214	4585	3.81172	3.81172	1.79697	6.05817	8.97958
contig_21050	28786	5.54665	5.54665	2.99904	9.93166	20.1938
contig_6630	4818	6.64696	6.64696	4.11031	2.43573	3.33908
contig_14893	10227	2.85025	2.85025	1.35568	7.1945	22.0143
contig_1292	115046	8.68437	8.68437	14.523	16.1323	124.08
contig_10769	9626	6.36904	6.36904	4.50176	12.8256	36.9337
contig_22914	9733	3.20766	3.20766	1.65816	3.86048	8.81202
contig_19009	3058	2.57084	2.57084	0.821563	0.205983	0.387897
contig_12706	5318	3.51316	3.51316	0.429477	2.54837	3.63778
contig_3281	10223	6.07068	6.07068	2.67304	5.4527	16.4487
contig_5364	8548	4.85401	4.85413	2.64008	10.2077	31.6398
contig_14237	4306	4.4076	4.4076	1.83284	7.19057	10.0335
contig_25754	14572	4.15969	4.15976	2.39359	6.50284	10.439
contig_22836	6691	5.12124	5.12124	3.86618	7.62055	31.6507
contig_23096	37267	4.92629	4.92631	1.94193	10.6241	17.1039
contig_3298	26864	5.61129	5.61129	5.73988	6.94093	47.9594
contig_7123	10237	8.49083	8.49083	14.1761	6.34421	12.7992
contig_17053	9559	4.34658	4.34658	3.0029	4.25221	7.19423
contig_22630	17603	4.88695	4.88695	3.60209	4.65628	14.2747
contig_20422	4601	3.66277	3.66277	0.659067	10.8252	27.4833
contig_13669	3689	3.60723	3.60723	1.64393	0.855326	1.0475
contig_21995	29220	5.89512	5.89512	6.41692	7.74792	11.6446
contig_17400	2867	3.42068	3.42068	1.92717	7.27604	19.0873
contig_19217	4255	2.59123	2.59123	0.267081	0.437759	0.555649
contig_1934	1305	211.358	211.358	579.421	283.976	6630.81
contig_22041	17944	4.65685	4.65685	4.0568	7.7416	17.4192
contig_654	16094	3.36064	3.36064	8.53057	7.06968	256.639
contig_16763	7871	3.2036	3.2036	2.0136	3.80987	7.48831
contig_21305	2293	2.27811	2.27811	0.686388	3.32758	23.3848
contig_11227	10466	4.42749	4.42749	3.14578	2.92953	15.1694
contig_12844	24099	3.25024	3.25024	2.13309	4.82325	8.17882
contig_18943	22019	2.51836	2.51836	1.06369	2.79844	4.90083
contig_23343	7964	3.57	3.57	1.96156	3.38495	3.38552
contig_13746	23276	3.57135	3.57135	3.0825	10.3688	94.8255
contig_24109	65156	5.69427	5.69427	4.9374	8.28385	13.7947
contig_1020	3390	1.11636	1.11636	0.194861	0.0549383	0.106891
contig_10172	27414	2.87478	2.87478	1.20113	3.96959	8.15742
contig_17052	10928	2.67127	2.67127	0.723421	3.63138	4.85462
contig_6596	28454	6.9664	6.9664	7.52468	6.40086	18.2263
contig_6684	5737	3.47897	3.47897	0.289345	2.69268	4.11768
contig_8821	73866	29.3068	29.3068	31.5082	53.9678	242.883
contig_13664	7598	2.55223	2.55223	0.933093	1.3703	1.81105
contig_8473	1443	1.70998	1.70998	0.891833	0.764888	1.3936
contig_13210	14275	3.89373	3.89373	2.00709	1.5571	2.61267
contig_25352	17178	2.79998	2.79998	1.2426	3.05491	5.53522
contig_5345	6082	5.13334	5.13351	3.48685	13.6763	20.9154
contig_11710	11363	2.6125	2.6125	1.42156	3.72407	4.33112
contig_1751	1720	1.80446	1.80446	0.455686	3.62611	4.1412
contig_5074	10315	2.77334	2.77334	0.611719	1.57609	2.01422
contig_24908	2493	1.83227	1.83227	0.591402	1.97695	4.29318
contig_9479	3785	3.41265	3.41265	1.57374	4.28473	20.9695
contig_312	28549	9.95609	9.95609	25.3808	8.33477	18.3092
contig_15301	5333	2.7486	2.7486	0.426007	5.89774	460.962
contig_21285	7828	2.06004	2.06017	0.499994	6.03126	10.8789
contig_11701	8573	3.75816	3.75816	2.48836	3.13677	4.50585
contig_14065	6069	5.87633	5.87633	7.38175	5.43859	9.46791
contig_17459	9865	3.32795	3.32795	2.69811	6.75615	16.7197
contig_19883	2690	2.76417	2.76417	1.10351	0.829134	0.415841
contig_24379	35810	4.33996	4.33996	3.25375	1.75552	2.33797
contig_24441	11150	5.62682	5.62682	5.14051	8.40773	12.0856
contig_9379	2639	3.14544	3.14544	4.37274	8.52591	80.575
contig_13929	8372	7.32048	7.32048	4.06287	2.63415	4.32598
contig_582	18571	2.75951	2.75951	1.28699	1.68742	3.86572
contig_20601	8801	3.06901	3.06901	1.37798	2.55184	3.38471
contig_21973	46826	2.82149	2.82149	1.46719	3.00713	5.64391
contig_17430	5655	3.30263	3.30263	2.28668	2.1931	4.65397
contig_22566	11878	2.84004	2.84004	1.07556	6.82862	7.31378
contig_13334	8920	2.97583	2.97583	0.937245	1.32862	2.04162
contig_9873	4092	3.60046	3.60046	1.1727	1.30847	3.70226
contig_25322	42753	6.45408	6.45408	4.86702	16.218	34.4935
contig_13375	29890	5.52828	5.52828	8.16805	16.3308	34.1802
contig_4436	4581	2.86075	2.86075	1.51759	6.11871	7.05053
contig_1672	6130	6.71288	6.71288	5.52614	5.56906	13.1078
contig_24853	10593	5.32989	5.32989	6.31895	5.55923	10.5113
contig_24435	47737	10.7425	10.7425	12.9419	10.3405	24.1676
contig_24392	9679	7.84479	7.84479	5.70234	4.97114	8.05613
contig_2070	6184	0.59463	0.59463	0.755556	3.04491	14.2157
contig_4636	18123	89.5366	89.5366	5049.16	41.549	884.964
contig_8739	15141	28.3498	28.3498	112.639	29.2611	157.296
contig_21192	5653	3.69871	3.69871	2.46065	3.43867	6.92086
contig_18704	2268	4.78895	4.78895	1.2644	8.95231	13.8442
contig_17836	1260	3.56486	3.56486	2.03683	6.43964	15.866
contig_6022	29362	3.60684	3.60684	3.40745	3.19023	5.2538
contig_10656	3502	6.05131	6.05131	3.992	14.7906	43.6301
contig_5380	28860	5.10387	5.10387	3.55815	6.22219	10.5336
contig_20169	7923	2.61443	2.61443	0.284819	2.57185	2.85128
contig_20528	7812	4.89167	4.89167	2.79707	2.08014	2.03737
contig_4199	5097	10.3879	10.3879	26.2201	20.5862	161.524
contig_15451	9177	3.63	3.63	3.68376	4.5221	6.37032
contig_24417	5415	1.67654	1.67654	1.45785	16.1878	90.355
contig_4866	2255	7.72162	7.72162	3.00991	37.0727	64.9246
contig_20626	3615	1.97662	1.97662	0.0228371	0.814719	0.775146
contig_19224	17284	3.15869	3.15869	1.78387	6.65852	18.0669
contig_16492	7193	1.41374	1.41374	0.259086	1.18714	1.68748
contig_3200	1023	0.994273	0.994273	0.00570119	4.56701	1.5302
contig_18868	7733	4.80377	4.80377	1.17548	7.68284	11.697
contig_16363	3536	3.7531	3.7531	0.871374	2.34259	2.83682
contig_16983	4744	3.85024	3.85024	0.534055	2.93274	3.94461
contig_18949	5055	2.4789	2.4791	0.533475	3.49582	4.30432
contig_14215	4582	6.49684	6.49684	3.09811	14.4264	25.9963
contig_19470	5997	2.53754	2.53754	1.52479	1.87977	3.09319
contig_14211	6997	2.69023	2.69023	0.938099	5.52446	10.5012
contig_10466	3147	2.64598	2.64598	7.87631	0.971305	2.35098
contig_3676	5489	3.02884	3.02884	0.633494	0.988949	1.8719
contig_19627	16722	2.55739	2.55739	1.56788	2.81499	6.15698
contig_21560	2537	2.13532	2.13532	1.13716	3.32384	4.08071
contig_5769	3159	3.83416	3.83416	1.41497	8.50615	64.6757
contig_12060	144013	29.0099	29.0099	71.27	55.3142	448.033
contig_10279	2327	20.4488	20.4488	12.208	33.2894	124.918
contig_19231	5099	3.27056	3.27056	0.804516	1.00849	1.86405
contig_12882	11480	3.5083	3.5083	0.747631	2.72718	4.83714
contig_4970	9481	5.37734	5.37734	1.73811	3.79927	7.1564
contig_1928	17644	3.64182	3.64182	1.34154	2.85795	4.53256
contig_11384	28307	6.38903	6.38903	3.89115	15.2947	23.0213
contig_23171	21281	3.81459	3.81459	1.87013	5.22805	7.82193
contig_18053	5800	2.8331	2.8331	1.51272	1.88425	1.86946
contig_12629	10457	2.82575	2.82575	1.02762	6.12089	14.6945
contig_12109	2335	3.04302	3.04302	0.0604206	2.90572	3.7814
contig_3244	30517	38.1872	38.1872	231.277	56.585	906.006
contig_5588	7590	4.67917	4.67917	2.97751	1.06035	2.18915
contig_10883	12465	13.2843	13.2843	21.6225	10.5583	44.644
contig_17251	4695	3.97272	3.97272	2.74723	11.0198	44.8259
contig_494	2870	0.373529	0.373897	0.234176	4.97463	19.0527
contig_16664	2441	2.9629	2.9629	0.0357396	1.40637	0.92693
contig_24057	10629	9.31444	9.31444	4.02983	5.3445	8.33827
contig_22322	2777	5.49829	5.49829	2.91713	5.46098	6.68354
contig_17487	3141	3.92778	3.92778	0.373377	4.78302	4.42548
contig_3686	5557	8.47087	8.47087	11.0175	11.2907	53.4132
contig_25704	14582	5.41207	5.41207	2.00787	7.52716	11.9963
contig_18824	3141	3.55801	3.55801	0.594543	2.10632	2.94922
contig_25634	1945	2.3649	2.3649	0.272009	3.50139	6.24
contig_16695	12937	3.81591	3.81591	2.32324	2.24799	3.58452
contig_22771	2086	1.96333	1.96333	0.0384479	1.71384	1.17699
contig_18136	5436	2.1014	2.1014	0.739015	3.25501	5.99104
contig_10308	6924	3.16239	3.16239	0.531417	2.45645	2.67723
contig_24004	7108	5.11469	5.11469	2.09477	5.89667	9.95788
contig_3589	57910	5.28982	5.28982	8.79072	6.90848	30.7975
