Name %GC 
contig_15048 33.15 
contig_12296 62.63 
contig_7738 35.47 
contig_29847 31.99 
contig_8883 55.33 
contig_27061 43.40 
contig_27814 32.90 
contig_9947 62.89 
contig_10331 39.03 
contig_3725 57.84 
contig_25354 64.93 
contig_5674 50.59 
contig_21447 41.07 
contig_22871 40.43 
contig_9449 47.88 
contig_3094 54.87 
contig_4430 68.94 
contig_22347 63.60 
contig_1767 48.91 
contig_27082 37.31 
contig_827 44.44 
contig_17737 37.89 
contig_3828 54.02 
contig_2627 45.05 
contig_6985 35.20 
contig_10912 57.69 
contig_1637 54.51 
contig_10798 48.54 
contig_952 42.17 
contig_30976 42.25 
contig_12429 61.39 
contig_5003 51.15 
contig_30882 41.11 
contig_10251 54.24 
contig_6641 52.30 
contig_27171 41.55 
contig_28081 45.87 
contig_19049 56.94 
contig_4178 63.37 
contig_20598 35.15 
contig_29230 45.77 
contig_2682 42.37 
contig_15074 46.47 
contig_17686 44.09 
contig_28605 48.89 
contig_29956 59.45 
contig_6749 60.36 
contig_11742 65.21 
contig_14126 51.34 
contig_16621 50.45 
contig_27369 31.38 
contig_29679 41.91 
contig_17882 54.12 
contig_18881 51.00 
contig_23461 59.93 
contig_25139 47.33 
contig_7080 42.68 
contig_12964 42.60 
contig_18099 38.10 
contig_9647 40.39 
contig_24111 43.97 
contig_13685 55.65 
contig_25712 43.23 
contig_21054 42.53 
contig_6909 57.04 
contig_13220 61.67 
contig_30413 45.99 
contig_20365 39.37 
contig_16698 46.00 
contig_26163 40.58 
contig_23939 70.05 
contig_8824 45.63 
contig_24702 42.16 
contig_20020 38.59 
contig_8511 55.42 
contig_2212 38.68 
contig_28397 45.67 
contig_24857 34.84 
contig_18362 43.62 
contig_30106 53.32 
contig_15251 64.11 
contig_7748 50.05 
contig_26587 42.07 
contig_14936 61.74 
contig_9525 35.26 
contig_26884 50.61 
contig_5857 49.43 
contig_6134 42.59 
contig_30171 49.60 
contig_30291 57.98 
contig_18930 50.54 
contig_8680 44.32 
contig_25342 47.78 
contig_18374 32.04 
contig_21916 45.17 
contig_6389 40.19 
contig_21423 38.82 
contig_20404 43.79 
contig_26019 64.27 
contig_25059 55.07 
contig_27236 54.73 
contig_30636 45.18 
contig_22614 50.22 
contig_16656 36.37 
contig_28469 42.41 
contig_20727 62.85 
contig_19179 35.49 
contig_5296 44.82 
contig_22992 36.94 
contig_16850 33.20 
contig_12644 44.53 
contig_20129 63.13 
contig_15024 62.96 
contig_7197 41.47 
contig_29043 48.83 
contig_25833 46.64 
contig_1843 43.61 
contig_4147 36.04 
contig_7798 48.30 
contig_11769 55.87 
contig_4423 37.48 
contig_11086 56.02 
contig_6763 55.57 
contig_29942 52.61 
contig_29802 33.06 
contig_11218 50.13 
contig_15071 47.42 
contig_26211 49.15 
contig_18437 61.67 
contig_22492 35.05 
contig_6842 33.87 
contig_30172 52.83 
contig_17825 38.51 
contig_8999 63.29 
contig_19130 35.25 
contig_30262 38.85 
contig_870 38.25 
contig_12370 38.51 
contig_29493 56.95 
contig_5687 31.50 
contig_28228 54.87 
contig_24830 41.07 
contig_21816 55.09 
contig_2184 43.25 
contig_19699 46.39 
contig_26633 57.02 
contig_6411 56.33 
contig_17018 52.80 
contig_158 44.95 
contig_6025 51.20 
contig_25736 37.99 
contig_24684 51.42 
contig_27409 56.06 
contig_24676 45.28 
contig_17251 48.56 
contig_10184 49.50 
contig_3650 51.78 
contig_25389 62.58 
contig_21194 51.08 
contig_11993 46.17 
contig_27043 37.74 
contig_8805 45.56 
contig_22833 36.16 
contig_30430 40.96 
contig_18674 36.00 
contig_25560 54.09 
contig_4039 56.58 
contig_24755 30.93 
contig_19502 28.20 
contig_19071 42.67 
contig_24842 48.31 
contig_381 43.91 
contig_29920 35.32 
contig_24644 68.97 
contig_18482 44.07 
contig_14779 36.82 
contig_11042 48.30 
contig_28814 44.19 
contig_15443 40.37 
contig_17070 52.97 
contig_8615 48.47 
contig_17073 36.92 
contig_5481 47.29 
contig_17039 32.09 
contig_24938 64.61 
contig_28748 60.27 
contig_22922 44.76 
contig_13170 41.82 
contig_2191 48.14 
contig_21392 28.80 
contig_5856 52.69 
contig_24932 65.71 
contig_4005 46.04 
contig_1051 39.73 
contig_10276 35.16 
contig_16939 48.56 
contig_12411 51.93 
contig_23693 47.73 
contig_16755 42.00 
contig_23152 49.41 
contig_10873 38.81 
contig_14499 47.63 
contig_25025 65.88 
contig_9382 66.42 
contig_21637 43.81 
contig_28528 62.69 
contig_9370 64.51 
contig_12827 35.12 
contig_23905 41.50 
contig_11423 54.72 
contig_22715 34.41 
contig_19994 54.37 
contig_26309 38.56 
contig_5380 64.64 
contig_16234 59.27 
contig_23697 56.51 
contig_22405 46.46 
contig_3518 30.99 
contig_5630 62.04 
contig_27894 40.04 
contig_29321 59.22 
contig_16956 43.35 
contig_16155 59.34 
contig_26177 49.88 
contig_4896 62.88 
contig_10626 32.87 
contig_15739 27.24 
contig_26026 68.80 
contig_26653 45.87 
contig_906 45.68 
contig_2869 57.09 
contig_22648 33.33 
contig_11661 38.35 
contig_4654 47.88 
contig_21406 52.60 
contig_2470 56.55 
contig_17392 67.50 
contig_28523 31.27 
contig_11858 63.29 
contig_11168 48.77 
contig_19589 53.87 
contig_23047 58.55 
contig_18958 53.03 
contig_10629 32.19 
contig_16387 50.10 
contig_10335 39.17 
contig_27085 59.70 
contig_16667 59.86 
contig_10119 47.50 
contig_3751 60.44 
contig_18859 43.20 
contig_27152 56.40 
contig_7192 50.73 
contig_25236 37.14 
contig_28914 36.36 
contig_18507 52.45 
contig_10511 54.87 
contig_27202 35.41 
contig_27498 54.16 
contig_20340 45.42 
contig_12432 58.91 
contig_21460 61.23 
contig_18795 33.16 
contig_9141 52.11 
contig_21593 55.17 
contig_26787 37.12 
contig_21599 36.03 
contig_7278 48.29 
contig_12989 61.36 
contig_11674 60.59 
contig_28980 34.53 
contig_22899 59.58 
contig_22929 63.56 
contig_8182 58.37 
contig_18833 46.04 
contig_443 34.03 
contig_30461 43.48 
contig_8659 61.96 
contig_14842 42.22 
contig_7513 37.26 
contig_22566 61.07 
contig_3052 37.47 
contig_24456 29.84 
contig_1121 50.77 
contig_23781 48.26 
contig_28389 58.27 
contig_30602 59.23 
contig_22690 38.72 
contig_27470 51.81 
contig_14037 63.01 
contig_14898 56.11 
contig_13123 32.77 
contig_624 38.49 
contig_20501 42.85 
contig_6682 62.83 
contig_11850 28.56 
contig_17249 41.28 
contig_22815 33.62 
contig_27314 62.28 
contig_18186 36.08 
contig_24557 37.85 
contig_25490 55.63 
contig_21358 37.62 
contig_23546 34.34 
contig_19667 41.04 
contig_7913 33.38 
contig_17645 42.89 
contig_15189 37.93 
contig_30133 49.52 
contig_9900 58.89 
contig_8515 50.08 
contig_28955 51.27 
contig_22366 47.57 
contig_1522 48.35 
contig_4300 47.31 
contig_4204 55.61 
contig_16660 35.58 
contig_3797 51.36 
contig_7775 30.09 
contig_17081 58.04 
contig_5919 40.84 
contig_23252 45.40 
contig_19042 68.75 
contig_30178 45.20 
contig_23202 53.09 
contig_7912 41.44 
contig_17764 65.33 
contig_15991 22.64 
contig_12350 55.30 
contig_10461 52.03 
contig_28757 36.43 
contig_20431 46.77 
contig_1032 31.64 
contig_30058 50.56 
contig_11285 49.07 
contig_29592 65.52 
contig_14013 49.72 
contig_8186 53.97 
contig_25676 62.68 
contig_24000 35.66 
contig_7884 59.47 
contig_6189 30.44 
contig_16171 61.45 
contig_8935 69.30 
contig_7908 45.02 
contig_2345 67.62 
contig_22132 45.58 
contig_23186 42.00 
contig_23313 48.01 
contig_19822 39.87 
contig_27001 65.87 
contig_2766 38.53 
contig_13490 41.76 
contig_29427 57.32 
contig_3923 32.90 
contig_8035 60.40 
contig_17602 43.94 
contig_23836 43.18 
contig_9714 48.81 
contig_26404 44.70 
contig_1990 42.98 
contig_26958 40.95 
contig_23377 60.94 
contig_2043 34.06 
contig_29992 46.85 
contig_17652 59.27 
contig_14054 40.59 
contig_19880 43.03 
contig_10557 49.00 
contig_4905 41.48 
contig_13769 41.24 
contig_24306 30.71 
contig_24690 46.82 
contig_27039 42.35 
contig_13099 30.26 
contig_1397 37.29 
contig_18648 51.39 
contig_17643 53.16 
contig_10953 55.72 
contig_16327 63.21 
contig_2819 43.11 
contig_15404 41.37 
contig_6515 43.90 
contig_2251 59.64 
contig_8963 51.71 
contig_10301 32.09 
contig_25791 58.34 
contig_11925 38.77 
contig_13103 56.19 
contig_26176 43.31 
contig_6735 55.64 
contig_12617 40.99 
contig_15005 42.47 
contig_10789 37.86 
contig_22956 46.58 
contig_16629 49.82 
contig_29818 35.83 
contig_16030 64.29 
contig_4105 56.37 
contig_27086 59.66 
contig_20306 43.21 
contig_26729 56.01 
contig_29709 29.74 
contig_19016 57.52 
contig_16768 48.26 
contig_14438 39.81 
contig_27912 39.92 
contig_16817 62.75 
contig_28223 60.67 
contig_21741 41.66 
contig_2171 45.47 
contig_29065 38.49 
contig_26381 47.25 
contig_24357 49.12 
contig_17807 52.70 
contig_24732 49.91 
contig_599 47.67 
contig_21241 49.70 
contig_161 55.31 
contig_12675 52.88 
contig_25874 33.64 
contig_7988 31.95 
contig_11572 31.52 
contig_14507 29.41 
contig_1722 46.58 
contig_27257 40.67 
contig_24958 49.71 
contig_6155 46.98 
contig_29132 45.99 
contig_3347 42.97 
contig_17242 64.07 
contig_17014 48.89 
contig_30414 41.01 
contig_26949 41.59 
contig_14497 49.76 
contig_9117 31.82 
contig_21149 42.84 
contig_18614 47.70 
contig_4943 59.75 
contig_10995 61.90 
contig_6620 51.87 
contig_28580 53.43 
contig_9751 31.79 
contig_24907 42.45 
contig_22301 64.48 
contig_9832 49.89 
contig_13071 37.71 
contig_20510 57.14 
contig_4053 46.56 
contig_11293 54.78 
contig_16002 57.57 
contig_9153 51.58 
contig_16853 28.12 
contig_9222 54.95 
contig_970 30.34 
contig_26815 53.10 
contig_30886 54.11 
contig_8046 39.73 
contig_12608 38.97 
contig_7797 46.50 
contig_14618 43.57 
contig_217 38.76 
contig_28066 51.04 
contig_5739 33.83 
contig_2586 34.61 
contig_5298 47.67 
contig_18086 38.35 
contig_19805 52.50 
contig_27630 36.04 
contig_18009 49.84 
contig_2239 61.98 
contig_9961 58.58 
contig_23334 50.58 
contig_22070 41.98 
contig_14506 40.37 
contig_30609 51.90 
contig_27773 42.12 
contig_7213 38.24 
contig_12974 39.00 
contig_24774 45.64 
contig_10285 41.50 
contig_13944 45.22 
contig_24707 49.94 
contig_5793 30.54 
contig_30257 57.11 
contig_12883 34.09 
contig_11843 34.22 
contig_30094 32.89 
contig_20588 47.94 
contig_11906 45.80 
contig_8263 50.43 
contig_17198 62.01 
contig_7448 59.80 
contig_9716 54.00 
contig_4446 34.95 
contig_1396 64.74 
contig_21709 65.06 
contig_26273 30.68 
contig_4319 52.33 
contig_30904 48.89 
contig_24744 54.65 
contig_22599 56.54 
contig_30544 46.33 
contig_18809 61.89 
contig_12899 38.38 
contig_24211 61.85 
contig_15614 43.30 
contig_4885 46.09 
contig_20466 71.28 
contig_8145 32.93 
contig_17777 58.04 
contig_26172 47.41 
contig_20257 50.63 
contig_10546 44.13 
contig_24628 36.80 
contig_21412 36.56 
contig_2930 43.31 
contig_18336 29.33 
contig_15856 33.63 
contig_18320 46.03 
contig_20460 43.54 
contig_10533 39.24 
contig_481 33.45 
contig_29913 45.31 
contig_29572 57.60 
contig_23891 35.69 
contig_16103 49.68 
contig_23684 39.06 
contig_24805 57.22 
contig_8347 42.21 
contig_21095 64.58 
contig_30748 45.69 
contig_668 55.70 
contig_14575 43.46 
contig_12303 39.40 
contig_5755 35.88 
contig_11428 57.52 
contig_24967 31.34 
contig_3206 35.51 
contig_30004 46.91 
contig_338 49.84 
contig_12065 66.43 
contig_10129 49.39 
contig_20719 50.08 
contig_2204 48.62 
contig_26287 38.35 
contig_8657 52.21 
contig_30524 63.34 
contig_18895 49.48 
contig_22949 40.48 
contig_28467 37.56 
contig_12212 32.43 
contig_6577 24.86 
contig_18406 54.36 
contig_27102 39.84 
contig_6624 42.78 
contig_22905 38.80 
contig_16901 69.38 
contig_2845 42.99 
contig_26347 41.23 
contig_17883 52.34 
contig_9018 54.38 
contig_22165 54.80 
contig_22153 49.62 
contig_11121 30.59 
contig_14780 35.70 
contig_8567 31.74 
contig_11205 48.96 
contig_8813 45.38 
contig_15642 40.48 
contig_11133 45.45 
contig_17048 63.80 
contig_14657 64.38 
contig_22908 53.12 
contig_22495 35.59 
contig_27737 60.99 
contig_14149 46.74 
contig_28843 34.56 
contig_10930 50.28 
contig_23629 63.39 
contig_23542 64.18 
contig_12377 38.39 
contig_1715 45.53 
contig_6691 40.54 
contig_3112 59.85 
contig_3900 32.90 
contig_26182 41.13 
contig_9653 36.83 
contig_1176 43.55 
contig_15712 38.63 
contig_14565 53.74 
contig_21253 45.60 
contig_6727 34.99 
contig_30842 50.76 
contig_30453 32.06 
contig_20275 42.17 
contig_175 49.46 
contig_1337 51.61 
contig_27295 38.60 
contig_23743 52.40 
contig_16225 45.96 
contig_26158 35.73 
contig_6345 58.64 
contig_21201 35.76 
contig_25034 49.02 
contig_13925 41.13 
contig_26848 41.86 
contig_5791 30.25 
contig_10901 49.39 
contig_18215 32.41 
contig_16661 69.30 
contig_30697 46.63 
contig_21739 55.56 
contig_10632 43.93 
contig_21484 54.80 
contig_25152 65.83 
contig_28261 58.00 
contig_9823 42.46 
contig_29240 43.70 
contig_551 47.28 
contig_5456 45.22 
contig_6298 47.85 
contig_24293 46.20 
contig_25433 62.16 
contig_22911 57.48 
contig_23176 55.56 
contig_420 41.60 
contig_27671 57.18 
contig_4989 47.08 
contig_17388 45.08 
contig_5898 41.84 
contig_25557 59.43 
contig_7377 50.24 
contig_27025 56.17 
contig_5039 45.55 
contig_20944 63.91 
contig_4282 54.60 
contig_7121 54.25 
contig_10192 31.01 
contig_26968 48.78 
contig_12561 39.98 
contig_25780 44.95 
contig_29950 35.78 
contig_26562 49.56 
contig_22884 64.81 
contig_16781 44.76 
contig_1243 41.69 
contig_14653 46.08 
contig_19545 63.37 
contig_18598 47.69 
contig_21148 44.75 
contig_19258 54.59 
contig_7193 64.90 
contig_1352 45.58 
contig_14065 44.85 
contig_27158 64.84 
contig_5909 40.23 
contig_24539 53.34 
contig_27278 28.72 
contig_17095 54.98 
contig_20666 41.91 
contig_29806 44.21 
contig_10519 59.88 
contig_27574 44.72 
contig_25862 43.30 
contig_11049 38.69 
contig_11981 35.95 
contig_28878 45.39 
contig_25008 39.76 
contig_19661 42.20 
contig_9888 36.72 
contig_17308 44.82 
contig_18403 42.33 
contig_22154 41.85 
contig_25969 54.62 
contig_1303 27.04 
contig_12277 63.42 
contig_23822 49.82 
contig_26486 44.98 
contig_22198 45.96 
contig_19019 62.67 
contig_8161 65.56 
contig_12772 29.86 
contig_781 37.77 
contig_28207 44.83 
contig_19144 57.19 
contig_21078 30.88 
contig_29984 61.61 
contig_16722 40.29 
contig_28159 30.06 
contig_16845 38.95 
contig_2750 49.46 
contig_22230 38.43 
contig_26024 65.04 
contig_18447 35.42 
contig_29284 44.74 
contig_20548 33.46 
contig_8402 36.08 
contig_7324 58.82 
contig_26447 40.25 
contig_16010 47.81 
contig_23393 47.60 
contig_22243 48.73 
contig_25562 48.54 
contig_23487 57.94 
contig_11830 29.92 
contig_20096 48.18 
contig_8672 44.97 
contig_3649 49.23 
contig_4817 52.83 
contig_8821 65.92 
contig_15438 55.29 
contig_13544 56.77 
contig_882 41.37 
contig_3660 42.68 
contig_4295 34.38 
contig_6458 55.65 
contig_6785 54.13 
contig_8162 33.55 
contig_21769 60.57 
contig_25678 37.65 
contig_26523 58.30 
contig_30666 55.23 
contig_26203 33.21 
contig_19514 48.67 
contig_18003 53.07 
contig_26833 52.41 
contig_30747 40.17 
contig_20672 49.63 
contig_16324 55.84 
contig_30343 37.40 
contig_6998 37.15 
contig_6733 54.64 
contig_15711 40.26 
contig_28506 40.34 
contig_26733 56.08 
contig_26876 45.90 
contig_5880 53.17 
contig_20937 58.35 
contig_1771 42.30 
contig_21427 56.04 
contig_13913 69.97 
contig_22023 38.93 
contig_3240 60.19 
contig_27204 44.40 
contig_13145 36.38 
contig_3711 54.12 
contig_15025 57.16 
contig_29798 43.11 
contig_28317 53.22 
contig_17514 64.86 
contig_4131 42.56 
contig_3496 32.77 
contig_7110 32.23 
contig_9798 39.34 
contig_7467 64.60 
contig_15307 33.70 
contig_13886 45.75 
contig_30508 37.04 
contig_4200 52.21 
contig_9954 59.86 
contig_16518 47.83 
contig_846 51.54 
contig_11703 29.36 
contig_28125 59.18 
contig_16175 64.24 
contig_17756 30.93 
contig_17617 64.33 
contig_16195 60.98 
contig_18854 31.24 
contig_750 48.21 
contig_26743 34.67 
contig_30039 51.26 
contig_19802 69.67 
contig_16258 51.03 
contig_4732 55.80 
contig_15929 45.59 
contig_15419 53.69 
contig_17368 59.51 
contig_10916 52.21 
contig_22626 62.00 
contig_862 54.37 
contig_16472 50.59 
contig_8134 35.00 
contig_6786 57.70 
contig_14344 37.91 
contig_10386 39.41 
contig_30289 55.14 
contig_19125 63.87 
contig_12660 50.18 
contig_12987 61.34 
contig_7862 32.97 
contig_6966 53.84 
contig_24770 57.83 
contig_11773 37.57 
contig_4063 39.51 
contig_11662 41.34 
contig_10395 33.09 
contig_13001 43.48 
contig_4487 46.68 
contig_27304 68.14 
contig_29 43.50 
contig_24189 33.31 
contig_7426 45.46 
contig_9384 64.86 
contig_15139 51.70 
contig_22033 36.96 
contig_2758 48.66 
contig_30186 29.96 
contig_30426 65.28 
contig_21967 35.69 
contig_7345 58.84 
contig_17001 44.01 
contig_806 52.48 
contig_26332 47.11 
contig_24399 58.09 
contig_6313 45.04 
contig_26834 41.66 
contig_8004 40.33 
contig_12260 45.78 
contig_30523 50.78 
contig_18168 46.46 
contig_22332 38.89 
contig_5478 37.44 
contig_23230 52.91 
contig_26614 70.73 
contig_8335 52.51 
contig_25431 57.97 
contig_763 49.25 
contig_10588 39.78 
contig_4887 49.27 
contig_5870 49.79 
contig_16143 47.75 
contig_21733 41.23 
contig_3161 26.87 
contig_17363 50.14 
contig_3818 56.41 
contig_10430 56.55 
contig_23804 34.44 
contig_19472 55.63 
contig_1092 47.64 
contig_10976 45.28 
contig_23829 27.28 
contig_6813 33.89 
contig_972 32.53 
contig_30577 35.58 
contig_15675 36.80 
contig_21113 52.79 
contig_5383 51.35 
contig_13865 52.71 
contig_5906 34.89 
contig_23147 49.45 
contig_28722 55.34 
contig_782 55.37 
contig_3084 57.57 
contig_9168 35.18 
contig_16593 33.08 
contig_29988 58.86 
contig_19916 49.91 
contig_9010 56.19 
contig_30347 27.50 
contig_9730 43.87 
contig_26953 56.23 
contig_29731 49.02 
contig_30084 40.37 
contig_2656 47.37 
contig_10391 56.46 
contig_7943 61.73 
contig_30698 51.25 
contig_15259 48.59 
contig_7287 63.46 
contig_11202 50.44 
contig_16495 49.61 
contig_9688 29.90 
contig_13805 57.29 
contig_10363 37.03 
contig_15889 47.91 
contig_22952 34.88 
contig_23289 53.10 
contig_16748 62.80 
contig_15750 44.71 
contig_11786 41.15 
contig_21437 43.84 
contig_12898 37.17 
contig_2216 33.37 
contig_28205 48.45 
contig_15598 31.02 
contig_14679 46.81 
contig_15924 61.88 
contig_7084 47.70 
contig_30601 39.81 
contig_30828 51.73 
contig_21066 48.92 
contig_1727 43.68 
contig_11896 46.30 
contig_12445 39.46 
contig_28689 59.77 
contig_17829 38.06 
contig_28905 48.00 
contig_9721 42.62 
contig_23079 58.10 
contig_18060 39.45 
contig_13824 28.85 
contig_25577 54.42 
contig_28393 47.53 
contig_1603 59.33 
contig_29629 61.84 
contig_30517 52.34 
contig_29525 43.14 
contig_22514 55.81 
contig_3501 33.58 
contig_21195 50.53 
contig_4011 42.88 
contig_21190 47.22 
contig_542 52.16 
contig_13793 35.81 
contig_30431 53.32 
contig_16132 48.22 
contig_28145 31.18 
contig_18013 38.05 
contig_15492 52.29 
contig_12562 53.68 
contig_6933 41.77 
contig_9778 44.85 
contig_28699 35.21 
contig_21208 63.44 
contig_1712 42.23 
contig_22055 64.25 
contig_18212 40.78 
contig_5751 35.94 
contig_8782 59.26 
contig_26440 34.95 
contig_18293 64.90 
contig_20973 38.68 
contig_15444 37.65 
contig_988 50.88 
contig_17369 56.90 
contig_22612 45.05 
contig_17603 61.60 
contig_7930 30.01 
contig_22739 49.64 
contig_11177 33.41 
contig_23968 56.64 
contig_13813 50.19 
contig_19625 40.91 
contig_688 39.15 
contig_24641 49.68 
contig_14464 42.81 
contig_22108 29.98 
contig_20643 45.24 
contig_26087 38.09 
contig_17136 58.01 
contig_27191 40.46 
contig_7851 29.32 
contig_1403 33.79 
contig_26037 63.62 
contig_26975 66.61 
contig_10093 50.97 
contig_27214 28.19 
contig_30704 53.21 
contig_3902 33.47 
contig_26210 50.54 
contig_13408 41.65 
contig_11238 51.39 
contig_14897 60.40 
contig_6112 48.34 
contig_25728 40.56 
contig_3067 47.21 
contig_27379 60.88 
contig_21941 43.84 
contig_25878 51.47 
contig_23182 38.69 
contig_23575 42.51 
contig_22941 57.99 
contig_22131 48.11 
contig_17238 69.36 
contig_894 52.89 
contig_3109 57.32 
contig_27493 59.61 
contig_27661 39.49 
contig_23574 50.46 
contig_5221 31.37 
contig_30956 46.41 
contig_5195 42.89 
contig_17911 46.49 
contig_18813 45.67 
contig_2831 65.79 
contig_6828 29.56 
contig_28275 33.83 
contig_13104 65.15 
contig_18030 33.25 
contig_16093 37.82 
contig_889 35.10 
contig_27087 64.00 
contig_30242 49.62 
contig_8769 35.67 
contig_12457 56.60 
contig_6795 27.68 
contig_10545 41.67 
contig_7600 36.54 
contig_18020 52.97 
contig_29243 62.40 
contig_2320 64.72 
contig_18075 35.59 
contig_21507 40.81 
contig_14637 49.86 
contig_29481 35.05 
contig_14797 45.94 
contig_16386 44.01 
contig_19094 65.27 
contig_9997 65.55 
